# Source: NUDEC_BSM repo, https://doi.org/10.1088/1475-7516/2020/05/048
# T (MeV)           P_int (e^2)          P_int (e^3)          
2.845703E-01        -3.485851E-06        4.740143E-07        
2.843147E-01        -3.468763E-06        4.717851E-07        
2.840593E-01        -3.451753E-06        4.695656E-07        
2.838041E-01        -3.434823E-06        4.673558E-07        
2.835491E-01        -3.417970E-06        4.651555E-07        
2.832944E-01        -3.401196E-06        4.629648E-07        
2.830399E-01        -3.384499E-06        4.607836E-07        
2.827857E-01        -3.367879E-06        4.586119E-07        
2.825316E-01        -3.351336E-06        4.564496E-07        
2.822778E-01        -3.334869E-06        4.542968E-07        
2.820243E-01        -3.318479E-06        4.521533E-07        
2.817709E-01        -3.302164E-06        4.500191E-07        
2.815178E-01        -3.285925E-06        4.478942E-07        
2.812649E-01        -3.269761E-06        4.457786E-07        
2.810122E-01        -3.253672E-06        4.436721E-07        
2.807598E-01        -3.237658E-06        4.415749E-07        
2.805076E-01        -3.221718E-06        4.394868E-07        
2.802556E-01        -3.205851E-06        4.374078E-07        
2.800039E-01        -3.190059E-06        4.353379E-07        
2.797523E-01        -3.174339E-06        4.332770E-07        
2.795010E-01        -3.158692E-06        4.312251E-07        
2.792499E-01        -3.143118E-06        4.291821E-07        
2.789991E-01        -3.127617E-06        4.271481E-07        
2.787485E-01        -3.112187E-06        4.251230E-07        
2.784980E-01        -3.096829E-06        4.231067E-07        
2.782479E-01        -3.081542E-06        4.210992E-07        
2.779979E-01        -3.066326E-06        4.191005E-07        
2.777482E-01        -3.051181E-06        4.171106E-07        
2.774987E-01        -3.036107E-06        4.151293E-07        
2.772494E-01        -3.021102E-06        4.131567E-07        
2.770003E-01        -3.006167E-06        4.111928E-07        
2.767515E-01        -2.991302E-06        4.092375E-07        
2.765029E-01        -2.976506E-06        4.072907E-07        
2.762545E-01        -2.961779E-06        4.053525E-07        
2.760063E-01        -2.947120E-06        4.034227E-07        
2.757584E-01        -2.932530E-06        4.015014E-07        
2.755107E-01        -2.918007E-06        3.995886E-07        
2.752632E-01        -2.903553E-06        3.976841E-07        
2.750159E-01        -2.889165E-06        3.957881E-07        
2.747689E-01        -2.874845E-06        3.939003E-07        
2.745220E-01        -2.860592E-06        3.920208E-07        
2.742754E-01        -2.846405E-06        3.901496E-07        
2.740290E-01        -2.832284E-06        3.882866E-07        
2.737829E-01        -2.818229E-06        3.864318E-07        
2.735369E-01        -2.804240E-06        3.845852E-07        
2.732912E-01        -2.790316E-06        3.827467E-07        
2.730457E-01        -2.776457E-06        3.809162E-07        
2.728004E-01        -2.762663E-06        3.790939E-07        
2.725554E-01        -2.748934E-06        3.772795E-07        
2.723105E-01        -2.735268E-06        3.754732E-07        
2.720659E-01        -2.721667E-06        3.736748E-07        
2.718215E-01        -2.708129E-06        3.718844E-07        
2.715773E-01        -2.694655E-06        3.701018E-07        
2.713334E-01        -2.681243E-06        3.683271E-07        
2.710896E-01        -2.667895E-06        3.665603E-07        
2.708461E-01        -2.654608E-06        3.648012E-07        
2.706028E-01        -2.641385E-06        3.630499E-07        
2.703597E-01        -2.628223E-06        3.613064E-07        
2.701168E-01        -2.615123E-06        3.595705E-07        
2.698742E-01        -2.602084E-06        3.578423E-07        
2.696318E-01        -2.589106E-06        3.561218E-07        
2.693895E-01        -2.576189E-06        3.544089E-07        
2.691475E-01        -2.563333E-06        3.527036E-07        
2.689058E-01        -2.550537E-06        3.510058E-07        
2.686642E-01        -2.537802E-06        3.493155E-07        
2.684229E-01        -2.525126E-06        3.476327E-07        
2.681817E-01        -2.512510E-06        3.459574E-07        
2.679408E-01        -2.499952E-06        3.442895E-07        
2.677001E-01        -2.487454E-06        3.426290E-07        
2.674596E-01        -2.475015E-06        3.409759E-07        
2.672194E-01        -2.462634E-06        3.393301E-07        
2.669793E-01        -2.450312E-06        3.376916E-07        
2.667395E-01        -2.438047E-06        3.360604E-07        
2.664999E-01        -2.425841E-06        3.344364E-07        
2.662605E-01        -2.413691E-06        3.328196E-07        
2.660213E-01        -2.401599E-06        3.312101E-07        
2.657823E-01        -2.389564E-06        3.296077E-07        
2.655436E-01        -2.377586E-06        3.280124E-07        
2.653050E-01        -2.365664E-06        3.264242E-07        
2.650667E-01        -2.353798E-06        3.248431E-07        
2.648286E-01        -2.341988E-06        3.232690E-07        
2.645907E-01        -2.330234E-06        3.217020E-07        
2.643530E-01        -2.318535E-06        3.201419E-07        
2.641155E-01        -2.306892E-06        3.185888E-07        
2.638783E-01        -2.295304E-06        3.170426E-07        
2.636412E-01        -2.283770E-06        3.155033E-07        
2.634044E-01        -2.272291E-06        3.139708E-07        
2.631678E-01        -2.260866E-06        3.124452E-07        
2.629314E-01        -2.249495E-06        3.109265E-07        
2.626952E-01        -2.238178E-06        3.094145E-07        
2.624592E-01        -2.226914E-06        3.079092E-07        
2.622234E-01        -2.215704E-06        3.064107E-07        
2.619878E-01        -2.204546E-06        3.049189E-07        
2.617525E-01        -2.193442E-06        3.034338E-07        
2.615174E-01        -2.182390E-06        3.019553E-07        
2.612824E-01        -2.171390E-06        3.004834E-07        
2.610477E-01        -2.160443E-06        2.990181E-07        
2.608132E-01        -2.149547E-06        2.975594E-07        
2.605789E-01        -2.138703E-06        2.961073E-07        
2.603448E-01        -2.127911E-06        2.946616E-07        
2.601110E-01        -2.117170E-06        2.932224E-07        
2.598773E-01        -2.106479E-06        2.917897E-07        
2.596439E-01        -2.095840E-06        2.903634E-07        
2.594106E-01        -2.085251E-06        2.889435E-07        
2.591776E-01        -2.074712E-06        2.875300E-07        
2.589448E-01        -2.064223E-06        2.861228E-07        
2.587121E-01        -2.053784E-06        2.847220E-07        
2.584797E-01        -2.043395E-06        2.833274E-07        
2.582475E-01        -2.033055E-06        2.819391E-07        
2.580156E-01        -2.022764E-06        2.805571E-07        
2.577838E-01        -2.012523E-06        2.791813E-07        
2.575522E-01        -2.002330E-06        2.778117E-07        
2.573208E-01        -1.992185E-06        2.764483E-07        
2.570897E-01        -1.982089E-06        2.750910E-07        
2.568587E-01        -1.972041E-06        2.737398E-07        
2.566280E-01        -1.962040E-06        2.723947E-07        
2.563975E-01        -1.952088E-06        2.710557E-07        
2.561671E-01        -1.942183E-06        2.697227E-07        
2.559370E-01        -1.932325E-06        2.683957E-07        
2.557071E-01        -1.922514E-06        2.670747E-07        
2.554774E-01        -1.912750E-06        2.657597E-07        
2.552479E-01        -1.903032E-06        2.644507E-07        
2.550186E-01        -1.893361E-06        2.631475E-07        
2.547895E-01        -1.883736E-06        2.618503E-07        
2.545606E-01        -1.874157E-06        2.605589E-07        
2.543320E-01        -1.864624E-06        2.592733E-07        
2.541035E-01        -1.855136E-06        2.579936E-07        
2.538752E-01        -1.845694E-06        2.567197E-07        
2.536472E-01        -1.836297E-06        2.554515E-07        
2.534193E-01        -1.826944E-06        2.541891E-07        
2.531917E-01        -1.817637E-06        2.529325E-07        
2.529642E-01        -1.808374E-06        2.516815E-07        
2.527370E-01        -1.799155E-06        2.504362E-07        
2.525099E-01        -1.789981E-06        2.491965E-07        
2.522831E-01        -1.780851E-06        2.479625E-07        
2.520565E-01        -1.771764E-06        2.467341E-07        
2.518300E-01        -1.762721E-06        2.455112E-07        
2.516038E-01        -1.753721E-06        2.442940E-07        
2.513778E-01        -1.744764E-06        2.430822E-07        
2.511520E-01        -1.735851E-06        2.418760E-07        
2.509264E-01        -1.726980E-06        2.406752E-07        
2.507010E-01        -1.718151E-06        2.394800E-07        
2.504758E-01        -1.709365E-06        2.382901E-07        
2.502507E-01        -1.700622E-06        2.371057E-07        
2.500259E-01        -1.691920E-06        2.359267E-07        
2.498013E-01        -1.683260E-06        2.347531E-07        
2.495769E-01        -1.674642E-06        2.335848E-07        
2.493527E-01        -1.666065E-06        2.324218E-07        
2.491287E-01        -1.657529E-06        2.312642E-07        
2.489049E-01        -1.649035E-06        2.301118E-07        
2.486814E-01        -1.640581E-06        2.289647E-07        
2.484580E-01        -1.632168E-06        2.278229E-07        
2.482348E-01        -1.623796E-06        2.266862E-07        
2.480118E-01        -1.615464E-06        2.255548E-07        
2.477890E-01        -1.607172E-06        2.244285E-07        
2.475664E-01        -1.598920E-06        2.233074E-07        
2.473440E-01        -1.590708E-06        2.221915E-07        
2.471218E-01        -1.582535E-06        2.210806E-07        
2.468998E-01        -1.574402E-06        2.199748E-07        
2.466780E-01        -1.566308E-06        2.188741E-07        
2.464564E-01        -1.558253E-06        2.177785E-07        
2.462350E-01        -1.550237E-06        2.166878E-07        
2.460138E-01        -1.542260E-06        2.156022E-07        
2.457928E-01        -1.534322E-06        2.145216E-07        
2.455720E-01        -1.526421E-06        2.134459E-07        
2.453514E-01        -1.518559E-06        2.123751E-07        
2.451310E-01        -1.510735E-06        2.113093E-07        
2.449108E-01        -1.502949E-06        2.102484E-07        
2.446908E-01        -1.495200E-06        2.091924E-07        
2.444710E-01        -1.487489E-06        2.081412E-07        
2.442514E-01        -1.479816E-06        2.070949E-07        
2.440320E-01        -1.472179E-06        2.060534E-07        
2.438128E-01        -1.464580E-06        2.050166E-07        
2.435937E-01        -1.457017E-06        2.039847E-07        
2.433749E-01        -1.449491E-06        2.029575E-07        
2.431563E-01        -1.442001E-06        2.019351E-07        
2.429379E-01        -1.434548E-06        2.009173E-07        
2.427196E-01        -1.427131E-06        1.999043E-07        
2.425016E-01        -1.419750E-06        1.988959E-07        
2.422837E-01        -1.412405E-06        1.978922E-07        
2.420661E-01        -1.405095E-06        1.968932E-07        
2.418486E-01        -1.397821E-06        1.958987E-07        
2.416314E-01        -1.390582E-06        1.949089E-07        
2.414143E-01        -1.383379E-06        1.939236E-07        
2.411975E-01        -1.376210E-06        1.929429E-07        
2.409808E-01        -1.369077E-06        1.919668E-07        
2.407643E-01        -1.361978E-06        1.909951E-07        
2.405480E-01        -1.354913E-06        1.900280E-07        
2.403319E-01        -1.347883E-06        1.890654E-07        
2.401160E-01        -1.340888E-06        1.881072E-07        
2.399003E-01        -1.333926E-06        1.871534E-07        
