# BBN prediction of the primordial abundances (Helium-4 and Deuterium) as a function of
# 1)the baryon density $\Omega_b h^2$ 
# 2)the number of extra relativistic degrees of freedom $\Delta N$
# 
# If $\Delta N=0$, $N_{eff} = 3.0440$ because of QED effects and incomplete neurino decoupling (see, e.g., arXiv:2001.04466).
#
# Computation performed with PRyMordial, see arXiv:2307.07061. 
# Latest version of the code at the GitHub repo: https://github.com/vallima/PRyMordial
# Details on the ab-initio computation of neutron freeze out implemented in PRyMordial can be found in arXiv:1801.08023.
# Thermonuclear rates adopted comprise the most recent measurement from LUNA and mainly rely on the NACRE II compilation.
#
# Neutron Decay rate $\tau_n$ follows what recommended in the Particle Data Group 2023.
# CMB temperature is 2.7255 K (without taking into account a possible uncertainty).
#
# He4 is given either as $Y^BBN_P = 4 Y_{He4}$ where $Y_{He4}$ is the ratio of He-4 number density to baryons number density.
# He4 is also provided as $Y_P = Y_{He4} * m_ {He4} /[Y_{He4} m_{He4} + (1 - 4*Y_{He4}) m_H1]$ 
# where $m_{He4}=4.0026032541$ and $m_{H1}=1.00782503223$ are atomic masses. 
#
# Deuterium is given as the ratio of its number density to the H1 number density and noted $D/H$.
# 
# eta10 is $10^10 eta_0$ where $eta_0$ is the density ratio between baryons and photons at the end of BBN, and does not include
# any extra production of He4 by stars after BBN. 
#
# Errors are computed with a Monte Carlo approach where both nuclear rates and neutron life time uncertainties are accounted for.
# For more details, see the Jupiter notebook: https://github.com/vallima/PRyMordial/blob/main/PRyMdemoSM.ipynb
# 
#         ombh2                   eta10                     DeltaN                    Yp                      Yp^BBN                  sig(Yp^BBN)              D/H                      sig(D/H)  
1.600000000000000033e-02 4.379974488787905074e+00 3.000000000000000000e+00 2.757127032042061554e-01 2.771416038187695663e-01 1.394511303566320002e-04 6.000750726866476656e-05 2.303665726587971773e-06
1.700000000000000122e-02 4.653722894337149363e+00 3.000000000000000000e+00 2.763278865065477152e-01 2.777587526971778686e-01 1.355989377276114473e-04 5.465780347905333257e-05 2.157394731883758952e-06
1.799999999999999864e-02 4.927471299886391876e+00 3.000000000000000000e+00 2.768991968459114106e-01 2.783318835480725895e-01 1.421323485894583519e-04 5.000077076080944728e-05 2.009258515717563055e-06
1.899999999999999953e-02 5.201219705435637053e+00 3.000000000000000000e+00 2.774535189468625429e-01 2.788879675687211956e-01 1.379082324293562877e-04 4.562712666410715637e-05 1.681706126458237325e-06
2.000000000000000042e-02 5.474968110984880454e+00 3.000000000000000000e+00 2.779541045608997507e-01 2.793901405179352038e-01 1.296777708971930847e-04 4.223831363491357016e-05 1.667697407620008161e-06
2.019999999999999921e-02 5.529717792094730022e+00 3.000000000000000000e+00 2.780469354762630241e-01 2.794832653790805255e-01 1.394091909757892527e-04 4.150351256799002432e-05 1.599082026319532261e-06
2.040000000000000147e-02 5.584467473204578702e+00 3.000000000000000000e+00 2.781473401628343778e-01 2.795839878706152803e-01 1.413228386306555743e-04 4.082381053037385517e-05 1.714224610525783156e-06
2.060000000000000026e-02 5.639217154314427383e+00 3.000000000000000000e+00 2.782356939897920878e-01 2.796726212443226833e-01 1.403315221994804027e-04 4.048122971904729954e-05 1.617172810613617557e-06
2.079999999999999905e-02 5.693966835424275175e+00 3.000000000000000000e+00 2.783381851112565197e-01 2.797754365213311889e-01 1.289474138551581213e-04 3.966149264387239075e-05 1.495636697890857109e-06
2.100000000000000130e-02 5.748716516534125631e+00 3.000000000000000000e+00 2.784319580314280618e-01 2.798695058523007484e-01 1.388911653380665704e-04 3.894001385863329260e-05 1.666403792603127941e-06
2.120000000000000009e-02 5.803466197643973423e+00 3.000000000000000000e+00 2.785277208153469908e-01 2.799655712236002181e-01 1.400872678286769091e-04 3.840542537959347003e-05 1.532705395348090879e-06
2.139999999999999888e-02 5.858215878753822103e+00 3.000000000000000000e+00 2.786146801724667665e-01 2.800528052430275028e-01 1.383093592265558435e-04 3.795222872404993195e-05 1.489216752641056201e-06
2.160000000000000114e-02 5.912965559863671672e+00 3.000000000000000000e+00 2.786934110868242165e-01 2.801317847264871985e-01 1.416773832754343859e-04 3.736303061571016361e-05 1.464992645871920738e-06
2.179999999999999993e-02 5.967715240973520352e+00 3.000000000000000000e+00 2.787837800412605316e-01 2.802224389160071771e-01 1.290689466561668181e-04 3.672872432113339752e-05 1.341374717304131056e-06
2.199999999999999872e-02 6.022464922083368144e+00 3.000000000000000000e+00 2.788862818297694335e-01 2.803252640517177041e-01 1.363079019815276161e-04 3.619669362986925728e-05 1.402152825840139551e-06
2.220000000000000098e-02 6.077214603193218601e+00 3.000000000000000000e+00 2.789689034154063663e-01 2.804081461787045204e-01 1.331764673756238393e-04 3.571202639455585886e-05 1.424256329056987683e-06
2.239999999999999977e-02 6.131964284303066393e+00 3.000000000000000000e+00 2.790427060886130906e-01 2.804821815009727604e-01 1.301029419819801794e-04 3.527159986042347444e-05 1.429338567400830658e-06
2.259999999999999856e-02 6.186713965412915073e+00 3.000000000000000000e+00 2.791453752520495768e-01 2.805851741630387419e-01 1.346262909893461662e-04 3.467650282235981729e-05 1.304485971738720938e-06
2.280000000000000082e-02 6.241463646522764641e+00 3.000000000000000000e+00 2.792159199937946368e-01 2.806559410945187460e-01 1.380849481157039090e-04 3.436036638264753122e-05 1.380268968696937464e-06
2.299999999999999961e-02 6.296213327632613321e+00 3.000000000000000000e+00 2.793057086569854519e-01 2.807460124717540695e-01 1.340283726706457924e-04 3.376182567793906976e-05 1.295410434166493077e-06
2.319999999999999840e-02 6.350963008742461113e+00 3.000000000000000000e+00 2.793938577367526266e-01 2.808344389692458698e-01 1.409196617565023626e-04 3.319682655828988299e-05 1.320567109356966915e-06
2.340000000000000066e-02 6.405712689852311570e+00 3.000000000000000000e+00 2.794751963731825217e-01 2.809160335260721397e-01 1.291952671829186920e-04 3.275341552060611906e-05 1.195671196473746966e-06
2.359999999999999945e-02 6.460462370962159362e+00 3.000000000000000000e+00 2.795490579223838812e-01 2.809901273625092788e-01 1.317637972533234638e-04 3.237518068791402011e-05 1.265756488084737539e-06
2.380000000000000171e-02 6.515212052072008930e+00 3.000000000000000000e+00 2.796327609587236918e-01 2.810740935358352899e-01 1.377474842894275649e-04 3.200539741824963159e-05 1.230981655693335640e-06
2.400000000000000050e-02 6.569961733181856722e+00 3.000000000000000000e+00 2.797152623082376777e-01 2.811568541697802015e-01 1.313564024981067103e-04 3.147551406194752969e-05 1.293961680772015402e-06
2.500000000000000139e-02 6.843710138731101900e+00 3.000000000000000000e+00 2.800843039523852052e-01 2.815270543768695899e-01 1.348139841975749310e-04 2.947756334584660093e-05 1.235318195324996050e-06
2.599999999999999881e-02 7.117458544280344412e+00 3.000000000000000000e+00 2.804595293208245188e-01 2.819034557242461325e-01 1.344364862188271751e-04 2.769343246132221955e-05 1.093133671980915211e-06
2.699999999999999969e-02 7.391206949829589590e+00 3.000000000000000000e+00 2.808043646260889870e-01 2.822493699881503115e-01 1.308064142929558926e-04 2.595098617984889744e-05 1.026966355540027447e-06
2.800000000000000058e-02 7.664955355378833879e+00 3.000000000000000000e+00 2.811403881670482274e-01 2.825864432500271306e-01 1.399739454025516507e-04 2.450324572928794001e-05 1.046234567900828396e-06
2.900000000000000147e-02 7.938703760928077280e+00 3.000000000000000000e+00 2.814540989861207265e-01 2.829011326484489053e-01 1.355399222257733726e-04 2.308284255495889073e-05 9.545776916033773593e-07
2.999999999999999889e-02 8.212452166477321569e+00 3.000000000000000000e+00 2.817665738930095753e-01 2.832145808653132035e-01 1.360786760135835249e-04 2.182101619603492047e-05 8.640692383878710205e-07
3.099999999999999978e-02 8.486200572026564970e+00 3.000000000000000000e+00 2.820638299098472412e-01 2.835127614962483777e-01 1.316600398956576561e-04 2.070078493673941451e-05 8.132599671620826700e-07
3.200000000000000067e-02 8.759948977575810147e+00 3.000000000000000000e+00 2.823368168874329509e-01 2.837865964754894277e-01 1.309234086966606003e-04 1.962512826532412211e-05 8.141021555389805634e-07
3.300000000000000155e-02 9.033697383125053548e+00 3.000000000000000000e+00 2.826220313948820118e-01 2.840726958407685521e-01 1.215271615928837311e-04 1.859669019869807669e-05 6.688336233268623392e-07
3.400000000000000244e-02 9.307445788674298726e+00 3.000000000000000000e+00 2.828837601272638502e-01 2.843352355027792822e-01 1.337685831439237578e-04 1.771029786640848435e-05 7.149648547086705619e-07
3.500000000000000333e-02 9.581194194223542127e+00 3.000000000000000000e+00 2.831353177133759669e-01 2.845875715983897658e-01 1.342726788290765595e-04 1.680939436171969650e-05 6.754864819755928706e-07
3.599999999999999728e-02 9.854942599772783751e+00 3.000000000000000000e+00 2.833924311325413670e-01 2.848454797941901151e-01 1.284709347677277086e-04 1.596311210578012652e-05 6.010499744554850427e-07
3.699999999999999817e-02 1.012869100532203070e+01 3.000000000000000000e+00 2.836274312838669709e-01 2.850812055149337110e-01 1.347546089211969168e-04 1.522877225077790629e-05 6.285565382874906054e-07
3.799999999999999906e-02 1.040243941087127411e+01 3.000000000000000000e+00 2.838572110259343084e-01 2.853116939555027098e-01 1.336077077208325638e-04 1.459102762459293575e-05 6.608958166630630673e-07
3.899999999999999994e-02 1.067618781642051751e+01 3.000000000000000000e+00 2.840886608957019499e-01 2.855438569036964913e-01 1.350671673408830121e-04 1.385961616485191950e-05 5.186574842546189962e-07
4.000000000000000083e-02 1.094993622196976091e+01 3.000000000000000000e+00 2.843035600932020679e-01 2.857594175055611085e-01 1.334747613204030582e-04 1.318632411468277746e-05 5.454670453307661552e-07
5.000000000000000104e-03 1.368742027746220113e+00 3.500000000000000000e+00 2.634959115505514649e-01 2.648846528986795179e-01 1.686232371744560339e-04 4.346144088674271620e-04 1.584319428787909687e-05
6.000000000000000125e-03 1.642490433295464181e+00 3.500000000000000000e+00 2.671395962790081291e-01 2.685405394907487420e-01 1.569888694591979931e-04 3.171932307320894781e-04 1.123115001728241306e-05
7.000000000000000146e-03 1.916238838844708470e+00 3.500000000000000000e+00 2.697720397869896036e-01 2.711816798287096653e-01 1.478112347102069431e-04 2.441235852757709160e-04 8.785608526403164827e-06
8.000000000000000167e-03 2.189987244393952537e+00 3.500000000000000000e+00 2.718304972796016239e-01 2.732468685230432515e-01 1.507947875652690698e-04 1.948662282717133272e-04 7.219845745008843154e-06
8.999999999999999320e-03 2.463735649943195938e+00 3.500000000000000000e+00 2.734982339646059857e-01 2.749200141392060259e-01 1.498386045976764322e-04 1.593612249007514859e-04 6.299203345795872511e-06
1.000000000000000021e-02 2.737484055492440227e+00 3.500000000000000000e+00 2.748796263392687678e-01 2.763058565108185149e-01 1.507360411012155857e-04 1.339868466034240034e-04 5.244942000722604081e-06
1.099999999999999936e-02 3.011232461041684072e+00 3.500000000000000000e+00 2.760647067709445790e-01 2.774947327324580604e-01 1.407254388848695737e-04 1.148331997453826722e-04 4.288712684211430404e-06
1.200000000000000025e-02 3.284980866590928361e+00 3.500000000000000000e+00 2.771031514593976786e-01 2.785364869365578588e-01 1.455982746822768808e-04 9.950854893020001125e-05 3.746095896435122892e-06
1.299999999999999940e-02 3.558729272140172206e+00 3.500000000000000000e+00 2.780112170701164453e-01 2.794474338855101325e-01 1.362668244980289186e-04 8.768506144089910598e-05 3.440201357256058755e-06
1.400000000000000029e-02 3.832477677689416939e+00 3.500000000000000000e+00 2.788524878916542327e-01 2.802913635060299558e-01 1.438117456411394180e-04 7.762973017801658637e-05 3.245386322081480782e-06
1.499999999999999944e-02 4.106226083238660785e+00 3.500000000000000000e+00 2.795858176093218850e-01 2.810270026041380986e-01 1.439986267979022360e-04 6.966181032075863613e-05 2.756502486321903554e-06
1.600000000000000033e-02 4.379974488787905074e+00 3.500000000000000000e+00 2.802641683683560481e-01 2.817074827293851169e-01 1.454423273283915452e-04 6.293032709921642846e-05 2.429162273053982907e-06
1.700000000000000122e-02 4.653722894337149363e+00 3.500000000000000000e+00 2.808911866610058761e-01 2.823364633990139705e-01 1.369142105592520246e-04 5.721828675876570623e-05 2.289221705767569714e-06
1.799999999999999864e-02 4.927471299886391876e+00 3.500000000000000000e+00 2.814755713090699718e-01 2.829226718868779744e-01 1.417753479233327396e-04 5.209397008757785103e-05 2.121894242633930932e-06
1.899999999999999953e-02 5.201219705435637053e+00 3.500000000000000000e+00 2.820168367717885705e-01 2.834656222721612662e-01 1.315184106196688383e-04 4.783191893912016137e-05 1.885163507816398774e-06
2.000000000000000042e-02 5.474968110984880454e+00 3.500000000000000000e+00 2.825210903286141106e-01 2.839714417310941763e-01 1.327633903861075171e-04 4.419279065522033136e-05 1.734759041570207617e-06
2.019999999999999921e-02 5.529717792094730022e+00 3.500000000000000000e+00 2.826227048611833492e-01 2.840733713612969558e-01 1.396351608962578383e-04 4.340683482334911885e-05 1.676580095065222247e-06
2.040000000000000147e-02 5.584467473204578702e+00 3.500000000000000000e+00 2.827201939223016880e-01 2.841711625998530888e-01 1.401223682052775584e-04 4.268081116503229087e-05 1.664366644179088622e-06
2.060000000000000026e-02 5.639217154314427383e+00 3.500000000000000000e+00 2.828198372174615671e-01 2.842711146229207619e-01 1.333626434551938190e-04 4.211008740494710551e-05 1.642655853062263074e-06
2.079999999999999905e-02 5.693966835424275175e+00 3.500000000000000000e+00 2.828982248574475888e-01 2.843497450240697888e-01 1.329179209340166019e-04 4.162358759958909396e-05 1.649547739328511460e-06
2.100000000000000130e-02 5.748716516534125631e+00 3.500000000000000000e+00 2.830117550855204001e-01 2.844636266851506279e-01 1.353970117338469854e-04 4.081278966493171226e-05 1.534324108473816324e-06
2.120000000000000009e-02 5.803466197643973423e+00 3.500000000000000000e+00 2.830887266524630408e-01 2.845408364170121662e-01 1.347065268252116096e-04 4.021886933267245157e-05 1.644911360691758931e-06
2.139999999999999888e-02 5.858215878753822103e+00 3.500000000000000000e+00 2.831810922704472988e-01 2.846334877179335088e-01 1.348624742898824308e-04 3.964496294637907006e-05 1.571080132268995230e-06
2.160000000000000114e-02 5.912965559863671672e+00 3.500000000000000000e+00 2.832633325047743122e-01 2.847159822241035476e-01 1.300561955518626561e-04 3.906946871448631282e-05 1.517045268623250372e-06
2.179999999999999993e-02 5.967715240973520352e+00 3.500000000000000000e+00 2.833657628006293061e-01 2.848187290520599602e-01 1.387478942134760438e-04 3.850058255757327405e-05 1.526401974520732004e-06
2.199999999999999872e-02 6.022464922083368144e+00 3.500000000000000000e+00 2.834494449740965205e-01 2.849026697280694354e-01 1.364973305450702828e-04 3.780772751312000413e-05 1.566982496105004155e-06
2.220000000000000098e-02 6.077214603193218601e+00 3.500000000000000000e+00 2.835411553929484962e-01 2.849946633273446883e-01 1.374580214354026583e-04 3.734474450808537686e-05 1.429817499067339445e-06
2.239999999999999977e-02 6.131964284303066393e+00 3.500000000000000000e+00 2.836126708513364014e-01 2.850663995152572516e-01 1.430783335248089956e-04 3.683799008833710806e-05 1.467423910263991413e-06
2.259999999999999856e-02 6.186713965412915073e+00 3.500000000000000000e+00 2.836917254153011325e-01 2.851456980063199476e-01 1.423749711719354220e-04 3.641506394731252244e-05 1.447244584450945769e-06
2.280000000000000082e-02 6.241463646522764641e+00 3.500000000000000000e+00 2.837786581397121477e-01 2.852328988822837030e-01 1.315738893619441247e-04 3.593347695380018152e-05 1.355175018980051394e-06
2.299999999999999961e-02 6.296213327632613321e+00 3.500000000000000000e+00 2.838676401332252963e-01 2.853221552052733201e-01 1.364269238367380236e-04 3.534620342038295184e-05 1.361093553256898308e-06
2.319999999999999840e-02 6.350963008742461113e+00 3.500000000000000000e+00 2.839545859044178555e-01 2.854093689224887487e-01 1.390275162278336825e-04 3.484749894115698565e-05 1.383926361475066912e-06
2.340000000000000066e-02 6.405712689852311570e+00 3.500000000000000000e+00 2.840336528262822902e-01 2.854886794291278118e-01 1.343942751710105988e-04 3.437383305875188884e-05 1.380286469845432356e-06
2.359999999999999945e-02 6.460462370962159362e+00 3.500000000000000000e+00 2.841132403045671939e-01 2.855685119865215560e-01 1.393347288935574543e-04 3.396904926578331980e-05 1.319514935201721422e-06
2.380000000000000171e-02 6.515212052072008930e+00 3.500000000000000000e+00 2.841950903962606190e-01 2.856506140554255224e-01 1.312537521356409989e-04 3.344953772779062377e-05 1.269778562610147746e-06
2.400000000000000050e-02 6.569961733181856722e+00 3.500000000000000000e+00 2.842755626187207785e-01 2.857313339090157278e-01 1.286635152447202326e-04 3.300762590729399559e-05 1.307505933448899514e-06
2.500000000000000139e-02 6.843710138731101900e+00 3.500000000000000000e+00 2.846459130773260071e-01 2.861028227910044630e-01 1.328977785720863438e-04 3.101130239232440184e-05 1.240289809919855115e-06
2.599999999999999881e-02 7.117458544280344412e+00 3.500000000000000000e+00 2.850156451471664854e-01 2.864736894143086743e-01 1.396352454537156350e-04 2.905029481234217988e-05 1.195188386721860978e-06
2.699999999999999969e-02 7.391206949829589590e+00 3.500000000000000000e+00 2.853683599491593226e-01 2.868274847478095579e-01 1.328237719896336894e-04 2.727187900797552140e-05 1.107502905947128988e-06
2.800000000000000058e-02 7.664955355378833879e+00 3.500000000000000000e+00 2.856977252379539478e-01 2.871578574082122026e-01 1.352756872430326592e-04 2.572099701382686928e-05 1.054976416121051871e-06
2.900000000000000147e-02 7.938703760928077280e+00 3.500000000000000000e+00 2.860191443639950593e-01 2.874802581118279243e-01 1.320685704885208407e-04 2.423032848119923506e-05 9.425086342451817947e-07
2.999999999999999889e-02 8.212452166477321569e+00 3.500000000000000000e+00 2.863264751955200693e-01 2.877885260912573795e-01 1.387872148580799204e-04 2.295343714833430440e-05 9.371701706848630912e-07
3.099999999999999978e-02 8.486200572026564970e+00 3.500000000000000000e+00 2.866271379046024803e-01 2.880901043068792577e-01 1.432458402561939573e-04 2.169403418278599560e-05 8.934887791212097333e-07
3.200000000000000067e-02 8.759948977575810147e+00 3.500000000000000000e+00 2.869021101913200034e-01 2.883659127705346936e-01 1.307093068286250734e-04 2.063521175333373435e-05 8.536635684806814118e-07
3.300000000000000155e-02 9.033697383125053548e+00 3.500000000000000000e+00 2.871670328857710563e-01 2.886316400134300575e-01 1.400874744092507368e-04 1.952398703052770357e-05 8.094997261066946006e-07
3.400000000000000244e-02 9.307445788674298726e+00 3.500000000000000000e+00 2.874355420540793959e-01 2.889009636218610177e-01 1.353040303535164033e-04 1.860360459605320913e-05 7.307932964152694296e-07
3.500000000000000333e-02 9.581194194223542127e+00 3.500000000000000000e+00 2.877004329196800603e-01 2.891666569376545315e-01 1.309132962343922122e-04 1.762527770258303422e-05 7.168191634026238935e-07
